MiCreateVadEventBitmap        ntoskrnl.exe+0x6EFF5C
XmPushStack        ntoskrnl.exe+0x394358
HalpPteReserveResources        ntoskrnl.exe+0x3B85E0
NtAssociateWaitCompletionPacket$filt$0        ntoskrnl.exe+0x410BA0
RtlpHpFreeWithExceptionProtection$filt$0        ntoskrnl.exe+0x5814BB
MiReleaseFreshPage        ntoskrnl.exe+0x2E1588
KiGroupSchedulingQuantumEnd        ntoskrnl.exe+0x2ECBB0
KiRetireDpcList        ntoskrnl.exe+0x299340
KeRemoveQueueDpcEx        ntoskrnl.exe+0x2FFB40
MmRotatePhysicalView        ntoskrnl.exe+0x6DE660
SeAssignPrimaryToken        ntoskrnl.exe+0x7A5CA4
VrpIncrementDiffHiveEntryHardRefCount        ntoskrnl.exe+0x5CD4D0
CcScanLogHandleList        ntoskrnl.exe+0x2C6914
IopSymlinkCreateECP        ntoskrnl.exe+0x6EEEEC
CcDereferencePartition        ntoskrnl.exe+0x2C451C
NtTranslateFilePath$filt$0        ntoskrnl.exe+0x952757
CmpTraceHiveLoadStop        ntoskrnl.exe+0x651A6C
GxpReadFrameBufferPixels        ntoskrnl.exe+0x9EEA40
ExSaAllocate        ntoskrnl.exe+0x38EAB4
KeQuerySpeculationControlInformation$filt$0        ntoskrnl.exe+0x8B8B59
PopGetPolicyWorker        ntoskrnl.exe+0x2DF250
HalMcFinishMicrocode        ntoskrnl.exe+0x3ABD10
ExpQuerySystemInformation$filt$43        ntoskrnl.exe+0x7D5682
ExpQuerySystemInformation$filt$115        ntoskrnl.exe+0x7D5CB2
MiMarkLargePagePte        ntoskrnl.exe+0xA5DDD0
ExpQuerySystemInformation$filt$42        ntoskrnl.exe+0x7D566C
ExpQuerySystemInformation$filt$105        ntoskrnl.exe+0x7D5BC0
_CmDevicePropertyRead        ntoskrnl.exe+0x202794
KiComputeGroupSchedulingRank        ntoskrnl.exe+0x2ED9A0
HvlpCreateRootVirtualProcessor        ntoskrnl.exe+0x88B73C
ExpQuerySystemInformation$filt$41        ntoskrnl.exe+0x7D5656
ExpQuerySystemInformation$filt$135        ntoskrnl.exe+0x7D5E6A
HvpTruncateBins        ntoskrnl.exe+0x63BC3C
PiIsDriverBlocked        ntoskrnl.exe+0x76B564
HalEnumerateProcessors        ntoskrnl.exe+0x3B0DF0
DbgkCreateMinimalProcess        ntoskrnl.exe+0x781B60
ExpQuerySystemInformation$filt$40        ntoskrnl.exe+0x7D5640
ExpQuerySystemInformation$filt$125        ntoskrnl.exe+0x7D5D8E
CmpReferenceKeyControlBlockLockNotHeld        ntoskrnl.exe+0x64FD5C
KiComputeCpuSetAffinity        ntoskrnl.exe+0x30BE18
ExpQuerySystemInformation$filt$47        ntoskrnl.exe+0x7D56F0
ExpQuerySystemInformation$filt$46        ntoskrnl.exe+0x7D56C4
CmpIsKeyDeletedForKeyBody        ntoskrnl.exe+0x5EDBB0
ExpQuerySystemInformation$filt$45        ntoskrnl.exe+0x7D56AE
MiAllowGuardFault        ntoskrnl.exe+0x3332A4
EmClientQueryRuleState        ntoskrnl.exe+0x98C2E0
ExpQuerySystemInformation$filt$44        ntoskrnl.exe+0x7D5698
RtlInternTableIntern        ntoskrnl.exe+0x6E7528
PnpUnicodeStringToWstr        ntoskrnl.exe+0x5DAEAC
IoGetIommuInterface        ntoskrnl.exe+0x7C1FC0
IoGetDmaAdapter        ntoskrnl.exe+0x752D30
KiOutSwapProcesses        ntoskrnl.exe+0x280E80
KiCalibrateTimeAdjustment        ntoskrnl.exe+0x991B20
HalUpdateTimerCapabilities        ntoskrnl.exe+0x39EA70
ExpQuerySystemInformation$filt$49        ntoskrnl.exe+0x7D5706
ExpQuerySystemInformation$filt$48        ntoskrnl.exe+0x7D56DA
FsRtlpAcknowledgeOplockBreakByCacheFlags        ntoskrnl.exe+0x3906BC
PoIdle        ntoskrnl.exe+0x216D90
MiEmptyPageAccessLog        ntoskrnl.exe+0x24BCD0
PsDereferencePartition        ntoskrnl.exe+0x26AD90
MiSetTrimWhileAgingState        ntoskrnl.exe+0x343E70
PerfDiagpProxyWorker        ntoskrnl.exe+0x79D590
PiDaDispatch        ntoskrnl.exe+0x6EE5D0
PiSwDeviceInterfacesUpdateState        ntoskrnl.exe+0x737040
FindNodeOrParent        ntoskrnl.exe+0x344A84
MiGatherPagefilePages        ntoskrnl.exe+0x2F26A8
PiDqDispatch        ntoskrnl.exe+0x5D20D0
ExpHpCompactionRoutine        ntoskrnl.exe+0x253400
_CmGetRegKeySecurityDescriptor        ntoskrnl.exe+0x76C308
SepMaximumAccessCheck        ntoskrnl.exe+0x2985E0
PopEvaluateGlobalUserStatus        ntoskrnl.exe+0x7122F4
AlpcpCaptureWorkOnBehalfAttribute        ntoskrnl.exe+0x6F1CCC
SepIsImageInMinTcbList        ntoskrnl.exe+0x6F8428
PfTTraceListAdd        ntoskrnl.exe+0x61D984
VrpCreateNamespaceNode        ntoskrnl.exe+0x5CA8F4
MiInsertPhysicalPteMapping        ntoskrnl.exe+0x3380E8
PspDeleteThreadSecurity        ntoskrnl.exe+0x69AE14
AslStringXmlSanitize        ntoskrnl.exe+0x79EC04
VfAvlDeleteTreeNode        ntoskrnl.exe+0x370154
SepCreateLogonSessionTrack        ntoskrnl.exe+0x6F11BC
PpmParkSnapNodeStatistics        ntoskrnl.exe+0x21FB48
PiCheckRemovalPreconditions        ntoskrnl.exe+0x7301E8
WbReAlloc        ntoskrnl.exe+0x6DA270
EtwpUpdateFilterData        ntoskrnl.exe+0x636614
IoGetDumpHiberRanges        ntoskrnl.exe+0x38558C
MiFlushAllPagesWorker        ntoskrnl.exe+0x380228
MiEndingOffsetWithLock        ntoskrnl.exe+0x2245D4
PsCreateMinimalProcess        ntoskrnl.exe+0x78186C
MiInsertMdlPageNeedsZero        ntoskrnl.exe+0x315EB0
_CmGetDeviceInterfaceName        ntoskrnl.exe+0x7358D0
IopSynchronousCall        ntoskrnl.exe+0x63A00C
CmpTryToRundownHive        ntoskrnl.exe+0x272410
CmpDoCompareKeyName        ntoskrnl.exe+0x5E69B0
KeFlushCurrentTbOnly        ntoskrnl.exe+0x3B4338
NtTerminateJobObject        ntoskrnl.exe+0x656390
NtOpenPartition$filt$0        ntoskrnl.exe+0x7D7DB3
_SafeReallocBlob        ntoskrnl.exe+0x5C56DC
wil_details_StagingConfig_QueryFeatureState        ntoskrnl.exe+0x38A814
WheapAddErrorSource        ntoskrnl.exe+0x3B7A24
HalpAuditSelectRsdtOrXsdt        ntoskrnl.exe+0xA5CBA8
SleepstudyHelperBuildBlocker        ntoskrnl.exe+0x706090
PpmParkRegisterParking        ntoskrnl.exe+0x3BF430
PerfLogImageUnload        ntoskrnl.exe+0x6B39CC
HalpGetCacheCoherency        ntoskrnl.exe+0x752C8C
NtDisableLastKnownGood        ntoskrnl.exe+0x76AA10
PiCMHandleIoctl        ntoskrnl.exe+0x5D81A0
PiDmListInitEnumCallback        ntoskrnl.exe+0x77D7B0
PsInsertVirtualizedTimer        ntoskrnl.exe+0x2E1EF4
KiCheckForTimerExpiration        ntoskrnl.exe+0x219590
RtlCompressBufferProgress        ntoskrnl.exe+0x381200
NtGetCompleteWnfStateSubscription$filt$1        ntoskrnl.exe+0x7D4634
ExEnableHandleExceptions        ntoskrnl.exe+0x707CBC
PnpReleaseResourcesInternal        ntoskrnl.exe+0x73B304
KeInitializeTimerTable        ntoskrnl.exe+0x787704
EtwpLockUnlockBufferList        ntoskrnl.exe+0x32D2A0
PspRegisterResource        ntoskrnl.exe+0x3C5C54
PfpScenCtxPrefetchAbortSet        ntoskrnl.exe+0x995D5C
MiUnlockProtoPoolPage        ntoskrnl.exe+0x22A960
DrvDbCreateDatabaseNode        ntoskrnl.exe+0x78D408
PfQuerySuperfetchInformation        ntoskrnl.exe+0x692920
PopSystemIrpCompletion        ntoskrnl.exe+0x993CF0
PspRemoveProperty        ntoskrnl.exe+0x326E78
CcChargeDirtyPages        ntoskrnl.exe+0x2229D0
XmGetOffsetAddress        ntoskrnl.exe+0x3C5B1C
MiReduceShareCount        ntoskrnl.exe+0x32E0BC
KeSetIntervalProfile        ntoskrnl.exe+0x7221C4
CmpLazyWriteWorker        ntoskrnl.exe+0x3BD270
MiWriteCompletePfn        ntoskrnl.exe+0x234120
NtOpenPrivateNamespace        ntoskrnl.exe+0x6F3AF0
PiDevCfgLogDeviceStarted        ntoskrnl.exe+0x72EAA4
MiShareExistingControlArea        ntoskrnl.exe+0x5FAA68
NtSubscribeWnfStateChange$filt$1        ntoskrnl.exe+0x7D47C0
MiPrefetchRestOfCluster        ntoskrnl.exe+0x35E944
SeCaptureObjectTypeList        ntoskrnl.exe+0x26DD30
AslPathClean        ntoskrnl.exe+0x73E990
PspReturnResourceQuota        ntoskrnl.exe+0x34C918
IopTranslateAndAdjustReqDesc        ntoskrnl.exe+0x7B04C4
PipDependencyGraphDepthFirstSearch        ntoskrnl.exe+0x3885A4
SMKM_STORE_MGR<SM_TRAITS>::SmCompressCtxProcessReadyQueue        ntoskrnl.exe+0x2CEA50
ObpAdjustAccessMask        ntoskrnl.exe+0x62E034
MmOutSwapVirtualAddresses        ntoskrnl.exe+0x30FFE0
PopPowerRequestCreateInfo        ntoskrnl.exe+0x64E220
MiReleasePtes        ntoskrnl.exe+0x284640
PiPnpRtlCmActionCallback        ntoskrnl.exe+0x5D9270
CmpBecomeActiveFlusherAndReconciler        ntoskrnl.exe+0x7867A4
PspUnlockThreadSecurityExclusive        ntoskrnl.exe+0x34A114
EtwpAppStateChangeSummaryShouldLogCommandLine        ntoskrnl.exe+0x6F9EA8
HalpHvInitMcaPcrContext        ntoskrnl.exe+0x3C24C0
PopUserPresentSetWorker        ntoskrnl.exe+0x77C570
HalpTimerGetInternalData        ntoskrnl.exe+0x21F560
MmFreePagesFromMdlEx        ntoskrnl.exe+0x37FB30
RtlpHpLfhSubsegmentCreate        ntoskrnl.exe+0x2CAC60
CcCachemapUninitWorkerThread        ntoskrnl.exe+0x2C7200
B_TREE<_SM_PAGE_KEY,SMKM_STORE_MGR<SM_TRAITS>::SMKM_FRONTEND_ENTRY,4096,B_TREE_DUMMY_NODE_POOL,B_TREE_KEY_COMPARATOR<_SM_PAGE_KEY> >::BTreeDeleteEx        ntoskrnl.exe+0x34B130
_CmDeleteDevice        ntoskrnl.exe+0x719E9C
PipSetDevNodeState        ntoskrnl.exe+0x36B358
PopResumeDeviceIdle        ntoskrnl.exe+0x38646C
RtlUnicodeStringCatString        ntoskrnl.exe+0x3C10DC
_CmContainerListGenericObjectCallback        ntoskrnl.exe+0x7B9AD0
RtlpSanitizeContextFlags        ntoskrnl.exe+0x2E9C34
IopSymlinkUpdateECP        ntoskrnl.exe+0x6EEBC8
MiMakeImageReadOnly        ntoskrnl.exe+0x2F4804
AslEnvGetProcessWowInfo        ntoskrnl.exe+0x73E860
PfSnPrefetchCacheEntryGet        ntoskrnl.exe+0x6B8E94
NtCreateEnclave$filt$3        ntoskrnl.exe+0x8D0BDE
PipSetDevNodeFlags        ntoskrnl.exe+0x7259CC
PiDqIrpQueryGetResult        ntoskrnl.exe+0x5D13F4
PopPowerAggregatorRecordIntent        ntoskrnl.exe+0x7637A0
IopCleanupNotifications        ntoskrnl.exe+0x37A4E0
CmpBuildAdminInformation        ntoskrnl.exe+0x6DD050
PiCMReturnDepthResultData        ntoskrnl.exe+0x721C94
KiSetStandardizedCacheInformation        ntoskrnl.exe+0x99AAC0
SepCaptureTokenSecurityOperations        ntoskrnl.exe+0x2FE750
PspReadUserQuotaLimits        ntoskrnl.exe+0x644D20
KeCpuSetReportParkedProcessors        ntoskrnl.exe+0x32B3D4
MiReferenceOwningSession        ntoskrnl.exe+0x3204CC
B_TREE<_SM_PAGE_KEY,ST_STORE<SM_TRAITS>::_ST_PAGE_ENTRY,4096,NP_CONTEXT,B_TREE_KEY_COMPARATOR<_SM_PAGE_KEY> >::BTreeSplitChild        ntoskrnl.exe+0x35C0F0
MmStoreProbeAndLockPages        ntoskrnl.exe+0x31648C
MiDeletePhysmemPte        ntoskrnl.exe+0x37C5AC
IopFindDiskIoAttribution        ntoskrnl.exe+0x27A1E0
NtFlushInstallUILanguage        ntoskrnl.exe+0x7BCDA0
AnFwDisableBackgroundUpdateTimer        ntoskrnl.exe+0x9F04CC
ExpWaitForSpinLockSharedAndAcquire        ntoskrnl.exe+0x329830
PiUEventHandleVetoEvent        ntoskrnl.exe+0x75B988
HalpAcpiFindRsdp        ntoskrnl.exe+0xA5B690
PpmParkUpdateConcurrencyTracking        ntoskrnl.exe+0x7A7BB8
PopExternalMonitorUpdatedWorker        ntoskrnl.exe+0x7C2970
CcAsyncReadPrefetch$fin$0        ntoskrnl.exe+0x4102DB
KiOpDecode        ntoskrnl.exe+0x2E6410
PoGetPerfStateAndParkingInfo        ntoskrnl.exe+0x351BD8
IopFreeIrpExtension        ntoskrnl.exe+0x32652C
EtwpWriteAppStateChangeWithStats        ntoskrnl.exe+0x768990
CcPrepareMdlWrite        ntoskrnl.exe+0x35A560
ApiSetpOpenSchemaExtensionsRootNode        ntoskrnl.exe+0x95B994
CcDeductDirtyPagesFromExternalCache        ntoskrnl.exe+0x38F930
PspLockRootJobFromProcess        ntoskrnl.exe+0x65A918
PnpTraceInterruptConnection        ntoskrnl.exe+0x74F1C0
SMKM_STORE<SM_TRAITS>::SmStWorker        ntoskrnl.exe+0x2D0EF4
MiReturnPfnList        ntoskrnl.exe+0x3B73A0
EmonQueryInformation        ntoskrnl.exe+0x3746F0
KiPerformGroupConfiguration        ntoskrnl.exe+0xA46590
CmpDereferenceKeyControlBlock        ntoskrnl.exe+0x5EEA10
MiUnloadSystemImage        ntoskrnl.exe+0x6A8D38
HalpTimerNoteHpetMaskingBehavior        ntoskrnl.exe+0x3ADBDC
CmpGetVirtualizationIDFromFullVirtualPath        ntoskrnl.exe+0x64140C
ScanHexFormat        ntoskrnl.exe+0x5DD4B0
PsBoostThreadIoEx        ntoskrnl.exe+0x20A940
KseShimDriverIoCallbacks        ntoskrnl.exe+0x7429B4
HalpTimerInitializeHypervisorTimer        ntoskrnl.exe+0x3ABAA4
ExpWnfQueryCurrentUserSID        ntoskrnl.exe+0x624544
IopCheckDeviceAndDriver        ntoskrnl.exe+0x290750
MiUnlockPartitionSystemThreads        ntoskrnl.exe+0x3CBB6C
MiInitializeTbFlushing        ntoskrnl.exe+0xA53428
NtDebugContinue$filt$0        ntoskrnl.exe+0x8830D8
NtGetCompleteWnfStateSubscription        ntoskrnl.exe+0x621A00
PfLogDeleteHelper        ntoskrnl.exe+0x26C03C
MiSetPfnTbFlushStamp        ntoskrnl.exe+0x2B77B0
_PnpOpenObjectRegKeyDispatch        ntoskrnl.exe+0x5DB2A8
CmpVolumeContextDecrementRefCount        ntoskrnl.exe+0x644ADC
NtSetSystemInformation$filt$17        ntoskrnl.exe+0x7D633A
PiDevCfgGetKeySecurityDescriptor        ntoskrnl.exe+0x74AF08
SPCallServerHandleWaitForDisplayWindow        ntoskrnl.exe+0x77A79C
PopPepDeviceStarted        ntoskrnl.exe+0x3BB09C
PopTraceThermalZoneActiveActivity        ntoskrnl.exe+0x387BC4
B_TREE<unsigned long,ST_STORE<SM_TRAITS>::_ST_REGION_ENTRY,4096,NP_CONTEXT,ST_STORE<SM_TRAITS>::ST_REGION_ENTRY_COMPARATOR>::BTreeSplitChild        ntoskrnl.exe+0x35BC70
NtSetSystemInformation$filt$27        ntoskrnl.exe+0x7D61C4
PiGetDmaAdapterFromBusInterface        ntoskrnl.exe+0x752E28
EtwpRegisterProvider        ntoskrnl.exe+0x74F790
KeRaiseIrqlToDpcLevel        ntoskrnl.exe+0x280CA0
KseQueryDeviceData        ntoskrnl.exe+0x7497C0
IopDuplicateDetection        ntoskrnl.exe+0x796D94
SPCall2ServerInternal        ntoskrnl.exe+0x66C0B8
_CmGetDeviceSoftwareKeyPath        ntoskrnl.exe+0x6F7884
SyspartGetFirmwarePartition        ntoskrnl.exe+0x773A18
ST_STORE<SM_TRAITS>::StCompactionWorker        ntoskrnl.exe+0x3018E8
RtlUpcaseUnicodeString        ntoskrnl.exe+0x6B7ED0
CmpUnfreezeHive        ntoskrnl.exe+0x71E958
MiReplaceRotateWithDemandZero        ntoskrnl.exe+0x334BD0
KiResortScbQueue        ntoskrnl.exe+0x34E754
VrpHandleIoctlLoadDifferencingHive        ntoskrnl.exe+0x5C9E2C
HvlUpdatePerformanceStateCountersForLp        ntoskrnl.exe+0x38D6D0
PiDqQueryRelease        ntoskrnl.exe+0x5D1A98
NtMakePermanentObject        ntoskrnl.exe+0x71F6F0
RtlEnumerateBoundaryDescriptorEntries        ntoskrnl.exe+0x6BAB00
HalpApicStartProcessor        ntoskrnl.exe+0x3A3B10
CcCopyReadEx$fin$0        ntoskrnl.exe+0x40FFF0
PfPrefetchRequestVerify        ntoskrnl.exe+0x6D1EB0
PpmPerfCheckForIllegalProcessorThrottle        ntoskrnl.exe+0x334814
MiCleanVad        ntoskrnl.exe+0x6007B0
PspSinglePrivCheck        ntoskrnl.exe+0x6F613C
RtlpTimeToTimeFields        ntoskrnl.exe+0x3419B8
RtlpInternEntryCreate        ntoskrnl.exe+0x6E7D00
PopFreeIrp        ntoskrnl.exe+0x378A6C
ObpIncrPointerCount        ntoskrnl.exe+0x2126D0
EtwpIsRegEntryAllowed        ntoskrnl.exe+0x636ECC
KiExceptionStackSwitchHandler        ntoskrnl.exe+0x3524DC
ObRevokeHandles        ntoskrnl.exe+0x7666BC
IoGetDeviceProperty        ntoskrnl.exe+0x5DCC50
PfpScenCtxPrefetchStateSet        ntoskrnl.exe+0x9958D0
RtlpMuiRegAddAlternateCodePage        ntoskrnl.exe+0x3B3394
KiInitializePrcbContext        ntoskrnl.exe+0x99BA9C
ExIsMultiSessionSku        ntoskrnl.exe+0x7BEEC8
MiCreateMemoryEvent        ntoskrnl.exe+0x7883D0
PspInsertProperty        ntoskrnl.exe+0x327010
EtwTiLogInsertQueueUserApc        ntoskrnl.exe+0x354190
ExpQueryMemoryTopologyInformation        ntoskrnl.exe+0x7B57A0
IopFreeIrp        ntoskrnl.exe+0x290980
HalpInterruptInitializeIpis        ntoskrnl.exe+0x3ACC54
AuthzBasepGetInternalSecurityAttributeValueCopyoutBufferSize        ntoskrnl.exe+0x32BF20
PiDqObjectManagerServiceActionQueue        ntoskrnl.exe+0x74FCF0
MiGetHardFaultPages        ntoskrnl.exe+0x2E0C90
RtlpCopyLegacyContext        ntoskrnl.exe+0x34E34C
MiLockVadCore        ntoskrnl.exe+0x33C7FC
MiReleaseControlAreaCharges        ntoskrnl.exe+0x24B270
NtCreateThread$filt$0        ntoskrnl.exe+0x904026
HalpInterruptReinitialize        ntoskrnl.exe+0x992518
RtlIsNameInUnUpcasedExpression        ntoskrnl.exe+0x2FBE60
EtwpCalculateUpdateNotification        ntoskrnl.exe+0x633F88
B_TREE<_SM_PAGE_KEY,SMKM_STORE_MGR<SM_TRAITS>::SMKM_FRONTEND_ENTRY,4096,B_TREE_DUMMY_NODE_POOL,B_TREE_KEY_COMPARATOR<_SM_PAGE_KEY> >::BTreeSearchKey        ntoskrnl.exe+0x2CFE00
NtSetInformationObject$filt$0        ntoskrnl.exe+0x7D6C70
ExReleaseResourceForThreadLite        ntoskrnl.exe+0x3282D0
NtQuerySystemEnvironmentValue$filt$1        ntoskrnl.exe+0x95179E
IopSymlinkProcessReparse        ntoskrnl.exe+0x6EF1C4
WbMakeUserExecutablePagesKernelWritable$filt$0        ntoskrnl.exe+0x7D68B1
EtwpDisableKernelTrace        ntoskrnl.exe+0x7805AC
SleepstudyHelperSetBlockerFriendlyName        ntoskrnl.exe+0x35A3E0
ObpSetDeviceMap        ntoskrnl.exe+0x70B464
PopTransitionCheckpoint        ntoskrnl.exe+0x762FB8
CmpAddSecurityCellToCache        ntoskrnl.exe+0x63E4C4
EtwpRegisterUMGuid        ntoskrnl.exe+0x66E310
MiRemoveUnmappedIoNode        ntoskrnl.exe+0x337D20
HalpInterruptFindBestRouting        ntoskrnl.exe+0x376720
PnpDeviceCompletionQueueGetCompletedRequest        ntoskrnl.exe+0x37D548
FsRtlReleaseFile        ntoskrnl.exe+0x5FBD40
HvpGrowDirtyVectors        ntoskrnl.exe+0x270168
ObpCreateDirectoryObject        ntoskrnl.exe+0x6F26C0
HalpApicInitializeIoUnit        ntoskrnl.exe+0x3A2A30
XmPrefixOpcode        ntoskrnl.exe+0x395BE0
AlpcpDoPortCleanup        ntoskrnl.exe+0x62924C
EtwpInitializeAutoLoggers        ntoskrnl.exe+0x79C330
HeadlessKernelAddLogEntry        ntoskrnl.exe+0x36B8E8
MiFindNextEnclaveBoundary        ntoskrnl.exe+0x5EB1A0
PoFxReportDevicePoweredOn        ntoskrnl.exe+0x39CE10
CcMapAndCopyInToCache$fin$1        ntoskrnl.exe+0x40FCC1
WmipQueryWmiDataBlock        ntoskrnl.exe+0x6DDE50
AlpcpDispatchConnectionRequest        ntoskrnl.exe+0x62CBDC
NtSetSystemEnvironmentValueEx$filt$0        ntoskrnl.exe+0x9523D0
PiUEventNotifyDeviceInstancePropertyChange        ntoskrnl.exe+0x75E10C
PfSnDeactivateTrace        ntoskrnl.exe+0x304DA0
EmonRestartProfiling        ntoskrnl.exe+0x994890
HalStartNextProcessor        ntoskrnl.exe+0x39E630
AuthzBasepCopyoutSecurityAttributeValues        ntoskrnl.exe+0x2FE24C
KiEnableGroupScheduling        ntoskrnl.exe+0x3C8A2C
MiMakeSystemRangeAvailable        ntoskrnl.exe+0x33E550
IopGetDeviceInterfaces        ntoskrnl.exe+0x6BE57C
PopReadUlongPowerKey        ntoskrnl.exe+0x3C81D4
ExpQueryModuleInformationEx$filt$1        ntoskrnl.exe+0x7D7A1B
MiFinishCreateSection        ntoskrnl.exe+0x5FB480
MiGetNextPageTablePte        ntoskrnl.exe+0x29ECB0
CmpQueryHiveRedirectionFileList        ntoskrnl.exe+0x652974
FopReadMappingTable        ntoskrnl.exe+0xA93560
IoConnectInterrupt        ntoskrnl.exe+0x7B8FE0
SeQuerySecurityAttributesTokenAccessInformation        ntoskrnl.exe+0x350290
MiGetSlabPage        ntoskrnl.exe+0x2E0F48
DbgkpCreateNotificationEvent        ntoskrnl.exe+0x7B7880
MiAdvanceVadHint        ntoskrnl.exe+0x5FE340
BgpFwLibraryDisable        ntoskrnl.exe+0x9F0FE8
PiSwIrpPropertySet$filt$0        ntoskrnl.exe+0x7D77E6
CcGetPartition        ntoskrnl.exe+0x2C14C0
MiCfgInitializeProcess        ntoskrnl.exe+0x6B4D34
MiDereferenceExtendInfo        ntoskrnl.exe+0x35D2D8
RtlStringExHandleOtherFlagsA        ntoskrnl.exe+0x4B12E8
RtlCaptureStackBackTrace        ntoskrnl.exe+0x2E76D0
HalpTimerQueryAndResetRtcErrors        ntoskrnl.exe+0x38ADC0
MxInitializeFreeNodeDescriptors        ntoskrnl.exe+0xA3E740
PiDqQueryAppendActionEntry        ntoskrnl.exe+0x5D1FE8
PpmPerfAction        ntoskrnl.exe+0x215630
ConstraintEval        ntoskrnl.exe+0x5D16A8
PpmEventBiosCapChange        ntoskrnl.exe+0x3902C0
ExpCancelTimer        ntoskrnl.exe+0x300310
KiTimer2Expiration        ntoskrnl.exe+0x27F560
SepRmCapUpdateWrkr        ntoskrnl.exe+0x7BB080
CmpDoParseKey        ntoskrnl.exe+0x5EF1F0
ExUnblockPushLockEx        ntoskrnl.exe+0x272700
PiForEachDriverQueryRoutine        ntoskrnl.exe+0x734064
_CmGetDeviceInterfaceMappedPropertyFromRegValue        ntoskrnl.exe+0x6BE1F0
CmEnumerateValueKey        ntoskrnl.exe+0x5E9400
ExUnregisterCallback        ntoskrnl.exe+0x37F460
WbGetHeapExecutedBlock        ntoskrnl.exe+0x619C48
DelistKeyBodyFromKCB        ntoskrnl.exe+0x5ED3B0
CmpGetNameControlBlock        ntoskrnl.exe+0x5E7DD0
PiDmListAddObjectWorker        ntoskrnl.exe+0x735478
KeUpdateUmsThreadState$filt$0        ntoskrnl.exe+0x8BA3EB
KiStartThreadCycleAccumulation        ntoskrnl.exe+0x214640
SLUpdateLicenseDataInternal$fin$1        ntoskrnl.exe+0x94BA75
AslRegistryBuildUserPath        ntoskrnl.exe+0x7AFAD4
EtwpTiVadQueryEventWrite        ntoskrnl.exe+0x354458
SLUpdateLicenseDataInternal$fin$0        ntoskrnl.exe+0x94BABD
MxCreatePfns        ntoskrnl.exe+0xA54D3C
EtwpFreeLoggerContext        ntoskrnl.exe+0x6CB530
NtOpenKeyTransactedEx        ntoskrnl.exe+0x653510
SdbFindFirstNamedTag        ntoskrnl.exe+0x7AF54C
EtwpLogSystemEventUnsafe        ntoskrnl.exe+0x3A67DC
MiDecrementCombinedPte        ntoskrnl.exe+0x364B54
PiDrvDbUnloadNodeReset        ntoskrnl.exe+0x362CD8
SepGetCachedHandlesEntry        ntoskrnl.exe+0x631918
ExpTimeRefreshDpcRoutine$fin$2        ntoskrnl.exe+0x4115EA
PnpNotifyDeviceClassChange        ntoskrnl.exe+0x72CC44
SeQueryTrustedPlatformModuleInformation$filt$1        ntoskrnl.exe+0x5921E4
IoAcquireRemoveLockEx        ntoskrnl.exe+0x2CA4A0
EtwpValidateFlagExtension        ntoskrnl.exe+0x6C7794
PopFxIdleWorkerTail        ntoskrnl.exe+0x2C9BC0
IopSetDeviceSecurityDescriptor        ntoskrnl.exe+0x7582DC
PopFinalizeWakeInfo        ntoskrnl.exe+0x765754
RtlpGetCorrelationVectorBufferLength        ntoskrnl.exe+0x9131C0
MiTransferSoftwarePte        ntoskrnl.exe+0x2F4CC8
PopFxActivateComponentWorker        ntoskrnl.exe+0x2CA3B4
MiFindEmptyAddressRangeDownTree        ntoskrnl.exe+0x6DDC24
AnFwpFadeAnimationTimer        ntoskrnl.exe+0x9EF4C0
PopFxInsertDevice        ntoskrnl.exe+0x3BB164
SepCreateImpersonationTokenDacl        ntoskrnl.exe+0x67D900
DisplayBootBitmap        ntoskrnl.exe+0x3B0CC0
SdbGetDatabaseMatch        ntoskrnl.exe+0x76B8A8
SMKM_STORE_MGR<SM_TRAITS>::SmpPageEvict        ntoskrnl.exe+0x303EF0
HalpInterruptUnmap        ntoskrnl.exe+0x74E2A8
MiClearPageFileHash        ntoskrnl.exe+0x3596F4
_CmEnumSubkeyCallback        ntoskrnl.exe+0x798A30
IoRegisterDeviceInterface        ntoskrnl.exe+0x734D20
PopPowerInformationInternal        ntoskrnl.exe+0x64B1E4
KeYieldExecution        ntoskrnl.exe+0x2F14A0
SepRmGlobalSaclSetWrkr        ntoskrnl.exe+0x7B2890
PpDevCfgProcessDeviceClass        ntoskrnl.exe+0x71DE88
PopCheckForWork        ntoskrnl.exe+0x2DE9C0
WmiQueryTraceProviderCount        ntoskrnl.exe+0x3A7140
IopInitializePlugPlayServices        ntoskrnl.exe+0xA505F8
MmOutSwapProcess        ntoskrnl.exe+0x280DDC
KseZeroPoolInitialize        ntoskrnl.exe+0xA63D34
RtlUnalignedStringCchLengthW        ntoskrnl.exe+0x202C64
MiInitializePageFaultPacket        ntoskrnl.exe+0x25ACC0
AdtpGetCategoryAndSubCategoryId        ntoskrnl.exe+0x7A4A74
PnpSetDeviceInterfacePropertyData        ntoskrnl.exe+0x76B108
InbvDetermineFunction        ntoskrnl.exe+0x3C524C
_CmDevicePanelEnumSubkeyCallback        ntoskrnl.exe+0x7986D0
CcFindNextWorkQueueEntry        ntoskrnl.exe+0x2C7458
RtlGetPersistedStateLocation        ntoskrnl.exe+0x5DC980
PiDqOpenUserObjectRegKey        ntoskrnl.exe+0x645608
MiChangePageAttributeBatch        ntoskrnl.exe+0x2F6FE0
HalpTimerInitializeEarlyStallSource        ntoskrnl.exe+0x3ACED0
