ExpTimeZoneDpcRoutine$filt$3        ntoskrnl.exe+0x6356FD
AlpcpTryLockForCachedReferenceBlob        ntoskrnl.exe+0x6B8F60
KePulseEvent        ntoskrnl.exe+0x28FC90
HalpAddDevice        ntoskrnl.exe+0x8143C0
MiLockIoPfnTree        ntoskrnl.exe+0x20740C
PsGetThreadProperty        ntoskrnl.exe+0x215A90
MiPfCoalesceAndIssueIOs        ntoskrnl.exe+0x240584
PopFxCompleteDevicePowerRequired        ntoskrnl.exe+0x2BDDF8
ExRemovePoolTag        ntoskrnl.exe+0x20754C
NtPlugPlayControl        ntoskrnl.exe+0x7AD2B0
MiRetryNonPagedAllocation        ntoskrnl.exe+0x35B2F4
ObpLockHandleDataBaseEntry        ntoskrnl.exe+0x675300
PnpProcessDependencyRelations        ntoskrnl.exe+0x7C9308
KiIsProcessTerminationRequested        ntoskrnl.exe+0x23B400
PopVerifySystemPowerState        ntoskrnl.exe+0x8023CC
MI_INTERLOCKED_EXCHANGE_PTE        ntoskrnl.exe+0x2F384C
DrvDbOpenDriverDatabaseRegKey        ntoskrnl.exe+0x84143C
PsQueryProcessSignatureMitigationPolicy        ntoskrnl.exe+0x6C4F50
PiSwPdoPnPDispatch        ntoskrnl.exe+0x7DBBA0
BiMarkTreatAsSystemStore        ntoskrnl.exe+0x7FABA0
PopPdcRegister        ntoskrnl.exe+0x8495A8
RtlpWalkFrameChain        ntoskrnl.exe+0x286FF0
HalpWdatDiscover        ntoskrnl.exe+0x3BB730
MmQueryVirtualMemory        ntoskrnl.exe+0x7771A0
NtSetBootOptions$filt$0        ntoskrnl.exe+0x9FE496
RawUserFsCtrl        ntoskrnl.exe+0x7E4BD4
RtlpHpLfhSlotAllocate        ntoskrnl.exe+0x301310
MmAllocateMappingAddressEx        ntoskrnl.exe+0x7E2C20
PipCheckDependencies        ntoskrnl.exe+0xB09938
IoSetDiskIoAttributionOnProcess        ntoskrnl.exe+0x274E2C
CcDeleteMbcb        ntoskrnl.exe+0x27A774
CcCopyWriteEx        ntoskrnl.exe+0x218120
MiStopPageAccessor        ntoskrnl.exe+0x249F6C
PiCreateDriverSwDevices        ntoskrnl.exe+0x7C6D40
MmIssueMemoryListCommand        ntoskrnl.exe+0x84AA58
PopWnfAirplaneModeCallback        ntoskrnl.exe+0x3D8330
CcMapDataForOverwrite$fin$0        ntoskrnl.exe+0x433157
SepAppendAceToTokenDefaultDacl        ntoskrnl.exe+0x20FFC8
MiFreeVadRange        ntoskrnl.exe+0x260EE0
KeIsEqualAffinityEx        ntoskrnl.exe+0x28B540
HalpMceInitializeErrorPacket        ntoskrnl.exe+0xA5341C
IoFlushAdapterBuffers        ntoskrnl.exe+0x38F4D0
NtSetInformationFile        ntoskrnl.exe+0x2982E0
ExpGetKernelDataProtection        ntoskrnl.exe+0x676EC0
TlgAggregateInternalFlushTimerCallbackKernelMode        ntoskrnl.exe+0x385210
MiWaitForVadDeletion        ntoskrnl.exe+0x201EE0
SeAuditProcessCreation        ntoskrnl.exe+0x830110
MiSharedVaToPartition        ntoskrnl.exe+0x351A6C
RtlIpv6AddressToStringExW        ntoskrnl.exe+0x248760
HvCheckAndUpdateHiveBackupTimeStamp        ntoskrnl.exe+0x6B66D0
IopSymlinkGetRelatedMountPoint        ntoskrnl.exe+0x697D2C
KiFlushQueueApc        ntoskrnl.exe+0x35DD10
PspEnableWakeCounters        ntoskrnl.exe+0x6C0D20
PopScanIdleList        ntoskrnl.exe+0x367814
WmipSendEnableRequest        ntoskrnl.exe+0x6B37FC
FsRtlSplitLargeMcb$fin$0        ntoskrnl.exe+0x53D8E4
WdipSemEnableContextProvider        ntoskrnl.exe+0x7FEBE0
SeComputeCreatorDeniedRights        ntoskrnl.exe+0x303140
SdbGetDatabaseMatchEx        ntoskrnl.exe+0x7D6790
EtwTelemetryCoverageReport        ntoskrnl.exe+0x2457C0
RtlStringCbCopyExA        ntoskrnl.exe+0x3D6B54
CcRescheduleLazyWriteScan        ntoskrnl.exe+0x27A5EC
CmpInitCmRM        ntoskrnl.exe+0x7CCF70
MiPfnToStandbyLookaside        ntoskrnl.exe+0x2EFA40
WriteRegisterWithIndex16        ntoskrnl.exe+0x652A20
BgpRasPrintGlyph        ntoskrnl.exe+0x3A3460
PfpPowerActionDpcRoutine        ntoskrnl.exe+0x394530
KiGroupSchedulingMoveThread        ntoskrnl.exe+0x2B8EC0
RaspScanConvert        ntoskrnl.exe+0x3A3F20
KdpDeleteBreakpointRange        ntoskrnl.exe+0xA6CE1C
UNLOCK_ADDRESS_SPACE_UNORDERED        ntoskrnl.exe+0x2DF3A4
HalpAcpiPreSleep        ntoskrnl.exe+0xA4CFCC
HalpDmaInitMemory        ntoskrnl.exe+0xAFF4A8
SdbGetTagDataSize        ntoskrnl.exe+0x702A80
AuthzBasepGetOperandStringCaseForEvaluation        ntoskrnl.exe+0x282C84
BgkNotifyDisplayOwnershipChange        ntoskrnl.exe+0x3A29C0
SmFpPreAllocate        ntoskrnl.exe+0x3D19DC
_PnpParseIndirectResourceString        ntoskrnl.exe+0x66C480
PiDevCfgResolveVariableKeyHandle        ntoskrnl.exe+0x7EDAA4
CmpMountPreloadedHives        ntoskrnl.exe+0x84B510
RtlIpv6AddressToStringA        ntoskrnl.exe+0x371D90
KiCheckForKernelApcDelivery        ntoskrnl.exe+0x2BD2F0
BiGetNtPartitionPath        ntoskrnl.exe+0x7EB658
RtlAddAtomToAtomTableEx        ntoskrnl.exe+0x35CF60
PopDiagTraceCsExitReason        ntoskrnl.exe+0x7EDDA0
MiMappedPageWriter        ntoskrnl.exe+0x3BE2C0
BvgaDriverInitialize        ntoskrnl.exe+0xB22890
PfSnEndTrace        ntoskrnl.exe+0x7A6074
RtlRbRemoveNode        ntoskrnl.exe+0x2FD500
KsepSdbBootInitialize        ntoskrnl.exe+0x82490C
MiResolvePageTablePage        ntoskrnl.exe+0x328670
ExpRemovePoolTrackerExpansion        ntoskrnl.exe+0x212770
McGenEventWrite_EtwWriteTransfer        ntoskrnl.exe+0x36CBC8
write_multi_char        ntoskrnl.exe+0x3DE560
write_multi_char        ntoskrnl.exe+0x3DEEB8
write_multi_char        ntoskrnl.exe+0x3DEEB8
MiSufficientAvailablePages        ntoskrnl.exe+0x35BA00
PfSnBeginTrace        ntoskrnl.exe+0x72059C
RtlULongLongAdd        ntoskrnl.exe+0x2C31E0
EtwpAllocateFreeBuffers        ntoskrnl.exe+0x232538
PfpServiceMainThreadUnboost        ntoskrnl.exe+0x387180
EtwpGetAutoLoggerProviderFilter        ntoskrnl.exe+0x806488
AuthzBasepCommitSecurityAttributeChanges        ntoskrnl.exe+0x283D60
AlpcpCancelMessage        ntoskrnl.exe+0x725ABC
MmAllocateUserStack        ntoskrnl.exe+0x6E2B9C
ExpStampBigPoolEntry        ntoskrnl.exe+0x2ADDB4
PpmEventHeteroPolicy        ntoskrnl.exe+0x8316EC
ExAcquirePushLockExclusiveEx        ntoskrnl.exe+0x303330
MiValidateInPage        ntoskrnl.exe+0x2EE980
RtlIpv6AddressToStringW        ntoskrnl.exe+0x248870
SdbpReadTagData        ntoskrnl.exe+0x7D9C98
HalpIommuHsaDiscover        ntoskrnl.exe+0xAFEC78
HvpViewMapAdjustFlag        ntoskrnl.exe+0x8201E4
KiGetProcessorSignature        ntoskrnl.exe+0xA55ED8
IopCancelIrpsInFileObjectList        ntoskrnl.exe+0x2C54A0
SMKM_STORE<SM_TRAITS>::SmStWorkItemQueue        ntoskrnl.exe+0x37895C
CmQueryLayeredKey        ntoskrnl.exe+0x217D90
CmKeyBodyRemapToVirtualForEnum        ntoskrnl.exe+0x755B40
NtMapViewOfSection        ntoskrnl.exe+0x763A10
MiSynchronizeFastPageInsert        ntoskrnl.exe+0x32C000
KiEndThreadAccountingPeriodEx        ntoskrnl.exe+0x338530
_MapCmDevicePropertyToRegValue        ntoskrnl.exe+0x36992C
PopInitHiberPersistedRegValues        ntoskrnl.exe+0x8210FC
EtwpInitLoggerContext        ntoskrnl.exe+0x67EA9C
PopEtEnergyTrackerQuery        ntoskrnl.exe+0x6779E4
HalpTimerGetClockConfiguration        ntoskrnl.exe+0x3D73F0
KseVersionLieInitialize        ntoskrnl.exe+0xB14140
NtCreateThreadStateChange$filt$0        ntoskrnl.exe+0x9ACC31
RtlQueryImageFileKeyOption        ntoskrnl.exe+0x6A5D40
PpmPerfCalculateQosClassPolicies        ntoskrnl.exe+0x216A94
MiSetSystemCodeProtection        ntoskrnl.exe+0x354780
MiLookupIoPageNode        ntoskrnl.exe+0x204974
PopPowerAggregatorDetermineTargetSystemPowerState        ntoskrnl.exe+0x7F4A80
PfpGetParameter        ntoskrnl.exe+0x838234
SshpAlpcSendMessage        ntoskrnl.exe+0x803B50
RtlCreateUserProcessEx        ntoskrnl.exe+0xB17778
RtlMultiByteToUnicodeSize        ntoskrnl.exe+0x735960
NtDuplicateObject$filt$0        ntoskrnl.exe+0x865160
MiEmptyDecayClusterTimers        ntoskrnl.exe+0x31CE10
RtlStringExHandleFillBehindNullW        ntoskrnl.exe+0x55B4FC
AlpcpExposeHandleAttribute        ntoskrnl.exe+0x751360
PiCMOpenObjectKey        ntoskrnl.exe+0x693908
PopSleepDeviceList        ntoskrnl.exe+0x3877A0
BgkSetVirtualFrameBuffer        ntoskrnl.exe+0x3D6330
HalpCheckFixedWakeSources        ntoskrnl.exe+0xA4D180
CmpAddToLeaf        ntoskrnl.exe+0x712894
_CmOpenCommonClassRegKey        ntoskrnl.exe+0x7B8940
ExpReadTimeZoneInformation        ntoskrnl.exe+0x9F5028
CmpTransMgrFreeVolatileData        ntoskrnl.exe+0x7147C4
KeDeregisterBugCheckCallback        ntoskrnl.exe+0x393DE0
_SysCtxOpenMachine        ntoskrnl.exe+0x824CEC
CcMapAndCopyFromCache        ntoskrnl.exe+0x774880
PpmEventQosClassPolicy        ntoskrnl.exe+0x66FE9C
ExpWorkQueueManagerThread        ntoskrnl.exe+0x827FD0
CmpCheckAndFixSecurityCellsRefcount        ntoskrnl.exe+0x6A8C4C
MiTrimSharedPage        ntoskrnl.exe+0x261A30
IopReadFile$filt$0        ntoskrnl.exe+0x433E60
PopWriteHiberPages        ntoskrnl.exe+0xA4A594
AlpcpCaptureViewAttributeInternal        ntoskrnl.exe+0x7298F8
HvpGenerateLogEntry        ntoskrnl.exe+0x71E3B8
RtlpHpSegContextCleanup        ntoskrnl.exe+0x2299B8
PspSetupUserProcessAddressSpace        ntoskrnl.exe+0x70BD6C
PfpFileCheckAttributesForPrefetch        ntoskrnl.exe+0x274A14
MiLockLowestValidPageTable        ntoskrnl.exe+0x2EAA30
PfSnLogOpenVolumesForPrefetch        ntoskrnl.exe+0x6CED34
IoStopDiskIoAttributionForContext        ntoskrnl.exe+0x36399C
PsGetVersion        ntoskrnl.exe+0x250D30
PopQueueQuerySetIrp        ntoskrnl.exe+0x39F34C
MiTrimSharedPageFromViews        ntoskrnl.exe+0x262490
HalpInterruptSetRemappedLineStateInternal        ntoskrnl.exe+0x3D0ABC
MiFreeLargeZeroPages        ntoskrnl.exe+0x2A854C
MmFreeMappingAddress        ntoskrnl.exe+0x7E3430
FlattenEventEntryTree        ntoskrnl.exe+0x3821F4
PspChargeProcessWakeCounter        ntoskrnl.exe+0x7508E0
KiResetGlobalDpcWatchdogProfiler        ntoskrnl.exe+0x2C2B9C
MiResolvePrivateZeroFault        ntoskrnl.exe+0x3072B0
DrvDbRegisterDatabase        ntoskrnl.exe+0x8244F0
PopDiagTraceMonitorOnWithLidClosed        ntoskrnl.exe+0x7F15C0
KiUpdateTimeAssist        ntoskrnl.exe+0x221A70
KiInitDpcThresholds        ntoskrnl.exe+0xB295C8
NtQueryObject$filt$1        ntoskrnl.exe+0x8610F8
SeCaptureSecurityQos        ntoskrnl.exe+0x760D30
PopPepComponentGetWork        ntoskrnl.exe+0x2BF910
ExpWnfUpdateSubscription        ntoskrnl.exe+0x70A8C0
EtwpInitializeTimeStamp        ntoskrnl.exe+0x6B6E18
MiClearSystemAccessBits        ntoskrnl.exe+0x3C1FC8
MiInitializePoolCommitPacket        ntoskrnl.exe+0x2F8740
CmQueryFeatureConfigurationSections        ntoskrnl.exe+0x695D14
_SafeAllocBlob        ntoskrnl.exe+0x3BFE68
IoInitializeWorkItem        ntoskrnl.exe+0x23A750
CcSetFileSizesEx        ntoskrnl.exe+0x2E2EF0
CcDeductDirtyPages        ntoskrnl.exe+0x2E77E0
MiReserveWorkingSetSwapSpace        ntoskrnl.exe+0x7E00D0
SeAccessCheckByType        ntoskrnl.exe+0x29C100
ExpInsertPoolTrackerExpansion        ntoskrnl.exe+0x203F90
PopGetSettingNotificationName        ntoskrnl.exe+0x7A20E0
MiUnlockPagedAddress        ntoskrnl.exe+0x252B14
PopEventCalloutDispatch        ntoskrnl.exe+0x3B15DC
PfCheckDeprioritizeFile        ntoskrnl.exe+0x6CE35C
PiDmCacheDataFree        ntoskrnl.exe+0x6BA78C
MiUpdateSystemProtoPtesTree        ntoskrnl.exe+0x35C410
PsSetCreateThreadNotifyRoutineEx        ntoskrnl.exe+0x80F850
CcBoostLowPriorityWorkerThread        ntoskrnl.exe+0x25F50C
CmNotifyRunDown        ntoskrnl.exe+0x78D480
MiPerformFixups        ntoskrnl.exe+0x766410
IopCreateCmResourceList        ntoskrnl.exe+0x814A5C
MiProtectSystemImage        ntoskrnl.exe+0x809230
EtwpRealtimeSaveState        ntoskrnl.exe+0x6C5A58
CcSetupWatchForRegistryChanges        ntoskrnl.exe+0x3D67E4
FsRtlNotifyFilterReportChangeLiteEx        ntoskrnl.exe+0x669750
ExpDeleteWorkerFactory        ntoskrnl.exe+0x2A48D0
PopPowerRequestCallbackWorker        ntoskrnl.exe+0x367290
CmpArmLazyWriter        ntoskrnl.exe+0x285650
RtlStringCchCopyExW        ntoskrnl.exe+0x36A570
AnFwDisplayProgressIndicator        ntoskrnl.exe+0xAAA1C4
BiUnloadHiveByName        ntoskrnl.exe+0x7EFE6C
SeCaptureSecurityDescriptor        ntoskrnl.exe+0x6FB350
CmpPostApc        ntoskrnl.exe+0x69E240
IopAddRemoveReqDescs        ntoskrnl.exe+0x8178C8
PiRemoveDeferredSetInterfaceState        ntoskrnl.exe+0x7F9210
MmSetAccessLogging        ntoskrnl.exe+0x371FB0
IoGetDevicePropertyData        ntoskrnl.exe+0x7C75E0
KeMaskInterrupt        ntoskrnl.exe+0x3A9454
MiUpdatePfnOnSlabStandbyList        ntoskrnl.exe+0x237128
NtQueryInformationProcess$filt$7        ntoskrnl.exe+0x864D20
FsRtlpPrepareExtraCreateParametersForCreate        ntoskrnl.exe+0x7067F8
CmpFindNameInListFromIndex        ntoskrnl.exe+0x757CC0
AdtpNormalizeAuditInfoHelper        ntoskrnl.exe+0x3CF5EC
KiRestoreFeatureBits        ntoskrnl.exe+0x388D34
MiDecommitLargePoolVa        ntoskrnl.exe+0x272A44
CcZeroDataInCache        ntoskrnl.exe+0x279F8C
HalpInitializeInterrupts        ntoskrnl.exe+0xAFDA90
CcGetNodeForLazyWrite        ntoskrnl.exe+0x2E4F1C
RtlHpHeapManagerStart        ntoskrnl.exe+0x229AAC
MmUnlockLoadedModuleListShared        ntoskrnl.exe+0x20904C
KiExecuteAllDpcs$filt$0        ntoskrnl.exe+0x433AC0
IopCreateDefaultDeviceSecurityDescriptor        ntoskrnl.exe+0x721C10
EtwpReferenceGuidEntry        ntoskrnl.exe+0x6FD684
AuthzBasepAddSecurityAttributeValueToLists        ntoskrnl.exe+0x2839A4
EmpParseCallbacks        ntoskrnl.exe+0xB01754
IopDequeueIrpFromThread        ntoskrnl.exe+0x2C5880
PsSuspendThread$filt$0        ntoskrnl.exe+0x860197
CcAcquireByteRangeForWrite        ntoskrnl.exe+0x2E5120
MiSetVadBits        ntoskrnl.exe+0x761D30
MiSwapStackPageNoDpc        ntoskrnl.exe+0x23F888
PopPowerRequestStatsIdConcat        ntoskrnl.exe+0x79E274
IopAllocateIrpWithExtension        ntoskrnl.exe+0x277354
PnpCompareInterruptInformation        ntoskrnl.exe+0x8049A0
CmpFindGroupOrderList        ntoskrnl.exe+0xB0A95C
HvlpTryConfigureInterface        ntoskrnl.exe+0x3D6994
HvpRemapAndEnlistHiveBins        ntoskrnl.exe+0x715DF0
SmAcquireReleaseResAvailForRead        ntoskrnl.exe+0x38F088
NtSetInformationVirtualMemory$filt$0        ntoskrnl.exe+0x861D85
PopValidateHiberFileSize        ntoskrnl.exe+0x7EA4F0
HvpViewMapTouchPages$filt$0        ntoskrnl.exe+0x860FF6
PiControlMakeUserModeCallersCopy        ntoskrnl.exe+0x7AD3E0
MmCreateTeb        ntoskrnl.exe+0x731C94
EmInitSystem        ntoskrnl.exe+0xB00D84
MiOutSwapWorkingSetPte        ntoskrnl.exe+0x320EF0
MiPruneCachedStackList        ntoskrnl.exe+0x28CD14
CmpSetupConfigurationTree        ntoskrnl.exe+0xAFAF98
PiControlGetRelatedDevice        ntoskrnl.exe+0x7A5AE0
RtlpHpAllocateHeapInternal        ntoskrnl.exe+0x22BC24
PiDqObjectManagerEnumerateAndRegisterQuery        ntoskrnl.exe+0x7A70B4
FsRtlPrivateLock        ntoskrnl.exe+0x295970
HvlQueryEnlightenmentInfo        ntoskrnl.exe+0x84B6F0
EtwpGetLoggerInfoFromContext        ntoskrnl.exe+0x68E0D8
KiInitializeKernelShadowStacks        ntoskrnl.exe+0xA57CC0
NtSetInformationKey        ntoskrnl.exe+0x75EAF0
MmCreatePeb        ntoskrnl.exe+0x73E56C
KseQueryDeviceFlags        ntoskrnl.exe+0x7DA9A0
IoGetInitiatorProcess        ntoskrnl.exe+0x252C40
PoFxProcessorNotification        ntoskrnl.exe+0x3D7190
SeMakeAnonymousLogonTokenNoEveryone        ntoskrnl.exe+0xB18B7C
CmCreateKey        ntoskrnl.exe+0x71ADC0
MiSectionControlArea        ntoskrnl.exe+0x2E0990
PpmQueryPlatformStateResidency        ntoskrnl.exe+0x39533C
KdpSetCommonState        ntoskrnl.exe+0x20D788
SmSetStoreInformation        ntoskrnl.exe+0x6C1358
BiCreateKeySecurityDescriptor        ntoskrnl.exe+0x7FBC84
MmInitSystem        ntoskrnl.exe+0xAF40E8
KiResumeThread        ntoskrnl.exe+0x35DFDC
KsepDbGetDriverShims        ntoskrnl.exe+0x7D626C
PiLookupInDDB        ntoskrnl.exe+0x7D58D4
VerifierInitSystem        ntoskrnl.exe+0xB24420
MiMakeProtoTransition        ntoskrnl.exe+0x3499A0
NtCreateDebugObject$filt$0        ntoskrnl.exe+0x9266E9
BiSetFirmwareModified        ntoskrnl.exe+0x3A27F4
IopCreateSecurityCheck        ntoskrnl.exe+0x241A0C
NtWriteFileGather$filt$0        ntoskrnl.exe+0x8601F7
PpmEventTraceProfileEnable        ntoskrnl.exe+0x813E6C
EtwpCCSwapStart        ntoskrnl.exe+0x845530
CcAsyncReadWorker        ntoskrnl.exe+0x3BDC40
ExpLicenseWatchInitWorker        ntoskrnl.exe+0xB174D0
VrpDecrementSiloCount        ntoskrnl.exe+0x7E1680
LdrpGetFromMUIMemCache$fin$0        ntoskrnl.exe+0x430EB6
NtSetInformationProcess$filt$4        ntoskrnl.exe+0x860676
NtQueryObject        ntoskrnl.exe+0x722C60
NtReplyWaitReceivePortEx        ntoskrnl.exe+0x74BC40
FilterEvalImpliedAnd        ntoskrnl.exe+0x686B34
CmInitSystem0        ntoskrnl.exe+0xB0A694
PiDmAddCacheReferenceForObject        ntoskrnl.exe+0x7C300C
RtlpInitializeNonVolatileFlush        ntoskrnl.exe+0x3D85D0
SeTokenDefaultDaclChangedAuditAlarm        ntoskrnl.exe+0x668C54
xtoa        ntoskrnl.exe+0x3DAC80
RtlFindRange        ntoskrnl.exe+0x81E950
HalpGetMcaPcrContext        ntoskrnl.exe+0x3AC1FC
IopWriteResourceList        ntoskrnl.exe+0x817C8C
VslRegisterBootDrivers        ntoskrnl.exe+0xB09E84
CmInitSystem2        ntoskrnl.exe+0xB15918
PnpLogActionQueueEvent        ntoskrnl.exe+0x24146C
MiHandleTransitionFault        ntoskrnl.exe+0x30BEB0
HalpBlkPoGetPowerInterface        ntoskrnl.exe+0x3D9560
PopDiagTraceExecutePowerAction        ntoskrnl.exe+0x7E7E98
KiIntSteerCalculateDistribution        ntoskrnl.exe+0x2D1EB0
KeSetThreadChargeOnlySchedulingGroup        ntoskrnl.exe+0x2C8280
KiCreateCpuSetForProcessor        ntoskrnl.exe+0xA55090
CmpQueryKeyDataFromNode        ntoskrnl.exe+0x75C9F0
_CmGetDeviceRegKeyPath        ntoskrnl.exe+0x7B05C4
KiMaskInterruptInternal        ntoskrnl.exe+0x3AB640
HalpNumaQueryProximityNode        ntoskrnl.exe+0x3D8940
IoResolveDependency        ntoskrnl.exe+0x3C7720
NLS_DOWNCASE        ntoskrnl.exe+0x2B0C50
VRegEnabledInJob        ntoskrnl.exe+0x65D8EC
WmipInsertStaticNames        ntoskrnl.exe+0x703DF4
HalGetProcessorIdByNtNumber        ntoskrnl.exe+0x3AF950
MiMarkPfnTradable        ntoskrnl.exe+0x3614D0
MmGetPhysicalMemoryRangesEx2        ntoskrnl.exe+0x83A2D0
RtlpHpVaMgrAlloc        ntoskrnl.exe+0x233FF4
MiAddExpansionNonPagedPool        ntoskrnl.exe+0x3B3740
FsRtlAddLargeMcbEntry$fin$0        ntoskrnl.exe+0x430FD8
SepDuplicateLogonSessionReference        ntoskrnl.exe+0x24E8F8
RtlpHpHeapDestroy        ntoskrnl.exe+0x2297F8
FsRtlCopyRead$filt$0        ntoskrnl.exe+0x92AD82
RtlpCopyEffectiveAce        ntoskrnl.exe+0x766D40
MiRotatedToFrameBuffer        ntoskrnl.exe+0x2B4858
ExpGetSystemProcessorFeaturesInformation$filt$0        ntoskrnl.exe+0x9F3888
IommuGetConfiguration        ntoskrnl.exe+0xB28320
ObfReferenceObject        ntoskrnl.exe+0x3059B0
SeObjectReferenceAuditAlarm        ntoskrnl.exe+0x6F4B4C
HalpTimerGetClockRates        ntoskrnl.exe+0x3D7498
PiSwValidateCreateData        ntoskrnl.exe+0x7CC1A0
EtwpBuildNotificationPacket        ntoskrnl.exe+0x6D8094
MiReplaceLockedPage        ntoskrnl.exe+0x3CC0A4
HvpSetRangeProtection        ntoskrnl.exe+0x71D628
KiSetLegacyAffinityThread        ntoskrnl.exe+0x2593F0
SdbpGetFirstIndexedRecord        ntoskrnl.exe+0x7D698C
KiIpiSendRequestEx        ntoskrnl.exe+0x35F5E4
CmpReorganizeHive        ntoskrnl.exe+0x71FDC8
CmRealKCBToVirtualPath        ntoskrnl.exe+0x7AD968
KiTryToAcquireThreadLock        ntoskrnl.exe+0x221A00
MiCoalesceFreePages        ntoskrnl.exe+0x345CA0
CcZeroDataInCache$fin$0        ntoskrnl.exe+0x4331A5
RtlpAtomMapAtomToHandleEntry        ntoskrnl.exe+0x78C9A8
PoSetHiberRange        ntoskrnl.exe+0x389740
IoCreateDeviceSecure        ntoskrnl.exe+0x7CD710
ViDifCheckCallbackInterception        ntoskrnl.exe+0x20B1A0
HalpInterruptModel        ntoskrnl.exe+0x22A754
AslpFileQueryExportName$filt$0        ntoskrnl.exe+0xA16970
PsMultiResumeProcess        ntoskrnl.exe+0x231884
NtAlpcQueryInformation        ntoskrnl.exe+0x66EAE0
KiAbEntryRemoveFromTree        ntoskrnl.exe+0x2FB420
ExpCenturyDpcRoutine$filt$1        ntoskrnl.exe+0x43309B
MiDrainZeroLookasides        ntoskrnl.exe+0x236184
FsRtlInitializeBaseMcbEx        ntoskrnl.exe+0x2A4EF0
EtwpCancelPendingStackWalkApcs        ntoskrnl.exe+0x222F9C
CcSetDirtyInMask        ntoskrnl.exe+0x27AFD0
PsEnumProcesses        ntoskrnl.exe+0x6971C4
MiLocateLowestConflictingVad        ntoskrnl.exe+0x2B4B58
PspInitializeSecExtensionHost        ntoskrnl.exe+0xB183A0
PopRestoreHiberContext        ntoskrnl.exe+0xA49280
RtlSetDaclSecurityDescriptor        ntoskrnl.exe+0x6F6410
WdipSemSqmLogInflightLimitExceededDataPoints        ntoskrnl.exe+0x6B5048
RtlGetElementGenericTable        ntoskrnl.exe+0x2382D0
UNLOCK_PAGE_TABLE_COMMITMENT        ntoskrnl.exe+0x2DF0D8
CcInsertVacbArray        ntoskrnl.exe+0x39ECBC
FsRtlFastUnlockSingleExclusive        ntoskrnl.exe+0x295484
RtlpGetLastContiguosBase64Position        ntoskrnl.exe+0x9B917C
WdipSemUpdateProviderTableWithEvent        ntoskrnl.exe+0x80C084
AuthzBasepFreeSecurityAttributeValues        ntoskrnl.exe+0x2E76E0
PopProcessBootstat        ntoskrnl.exe+0xB28A40
NtInitializeEnclave$filt$1        ntoskrnl.exe+0x978B49
PiDcUpdateDeviceContainerMembership        ntoskrnl.exe+0x7C5D44
DrvDbBuildDeviceIdDriverInfMatch        ntoskrnl.exe+0x7BD0B8
NtQueryTimerResolution$filt$0        ntoskrnl.exe+0x85FEE6
KeDeregisterBugCheckReasonCallback        ntoskrnl.exe+0x2519F0
CmLoadAppKey        ntoskrnl.exe+0x713CE8
FsFilterCtrlInit        ntoskrnl.exe+0x2E7030
PfpPrivSourceAdd        ntoskrnl.exe+0x6CDE44
PopFxActivateComponentDependencies        ntoskrnl.exe+0x2BEE20
HviGetHypervisorFeatures        ntoskrnl.exe+0x3D6A20
PnpCallDriverQueryServiceHelper        ntoskrnl.exe+0x7BBDE0
PiDevCfgEnumDeviceKeys        ntoskrnl.exe+0x66CEB8
MiInitializePfnForOtherProcess        ntoskrnl.exe+0x21CFEC
CmpLoadKeyCommon        ntoskrnl.exe+0x2A0A94
KsepEngineInitialize        ntoskrnl.exe+0xB14F98
PnpTraceClearDevNodeProblem        ntoskrnl.exe+0x7CCD48
WmipGetGuidObjectInstanceInfo        ntoskrnl.exe+0x698D94
BiExportStoreAlterationsToFirmware        ntoskrnl.exe+0x7EFF74
EtwWriteStartScenario        ntoskrnl.exe+0x805370
EtwSetProcessTelemetryCoverage        ntoskrnl.exe+0x6AEEDC
MiInitializeImageProtos        ntoskrnl.exe+0x26A970
ExAllocateCacheAwareRundownProtection        ntoskrnl.exe+0x67A830
ExpWnfInsertSubscriptionInPendingQueue        ntoskrnl.exe+0x70AC24
PspUnlinkJobProcess        ntoskrnl.exe+0x795848
PfSetSuperfetchInformation        ntoskrnl.exe+0x73A3EC
ExpWnfGetPermanentDataStoreHandleByScopeId        ntoskrnl.exe+0x841378
CmDeleteValueKey        ntoskrnl.exe+0x70E568
RtlStringCbPrintfExW        ntoskrnl.exe+0x2824B8
PspWow64GetContextThread        ntoskrnl.exe+0x6E8004
PsSetCpuQuotaInformation$filt$0        ntoskrnl.exe+0x5DC36B
TlgAggregateInternalProviderCallback        ntoskrnl.exe+0x84D8A0
PipProcessPendingOsExtensionResources        ntoskrnl.exe+0xB065D0
HalpApicSetLogicalId        ntoskrnl.exe+0x3B0E50
RtlWalkFrameChain        ntoskrnl.exe+0x286E70
PspSendWakeNotification        ntoskrnl.exe+0x73CB98
HalSocRequestConfigurationData        ntoskrnl.exe+0x3AE2A4
HvlGetReferenceTimeUsingTscPage        ntoskrnl.exe+0x396060
PspStorageInsertObject        ntoskrnl.exe+0x65DABC
IopConnectLineBasedInterrupt        ntoskrnl.exe+0x7FF1E8
CcInsertIntoDirtySharedCacheMapList        ntoskrnl.exe+0x27BB4C
ST_STORE<SM_TRAITS>::StDmpSinglePageAdd        ntoskrnl.exe+0x37B410
IoFreeMdl        ntoskrnl.exe+0x27A2E0
CmpBindHiveToTrans        ntoskrnl.exe+0x71ACF4
PspAllocatePartition        ntoskrnl.exe+0x843D14
MiIncreaseCommitLimits        ntoskrnl.exe+0x3CA46C
